eval_prompt,ground_truth,model_output
"import sys
sys.setrecursionlimit(10000)
 
def read_line(f):
    while True:
        s=f.readline().strip()
        if s:
            return s
def read_list(f):
    return [int(x) for x in read_line(f).split()]
def read_tuple(f):
    return tuple(read_list(f))
 
def load_single_case(f):
    read_line(f)
    return read_list(f),read_list(f)
 
 
def load_cases(f):
    n=int(f.readline())
    cases=[]
    for _ in range(n):
        yield load_single_case(f)
    return cases
 
 
 
 
 
 
 
def solve(case):
    an,bn=case
    an=an[::-1]
    bn=bn[::-1]
    used={}
    pa=0
    prv=None
    for c in bn:
        while c not in (an[pa],prv):
            if used.get(an[pa],0)<=0:
                return False
            used[an[pa]]-=1
            pa+=1
        if c==an[pa]:
            pa+=1
        else:
            {{completion}}
        prv=c
    return True
 
 
 
 
 
 
def outcome_string(outcome):
    return ""YES"" if outcome else ""NO""
 
 
def save_outcomes(f, outcomes):
    for n,o in enumerate(outcomes):
        f.write(""{}\n"".format( outcome_string(o) ))
def process(path_in=None, path_out=None):
    if path_out is None and path_in is not None:
        path_out=path_in.rsplit(""."",1)[0]+"".out""
    f_in=open(path_in) if path_in else sys.stdin
    f_out=open(path_out,""w"") if path_out else sys.stdout
    try:
        outcomes=[solve(c) for c in load_cases(f_in)]
        save_outcomes(f_out, outcomes)
    finally:
        if path_in:
            f_in.close()
        if path_out:
            f_out.close()
    
 
process()
","used[prv]=used.get(prv,0)+1",return False
"import sys
sys.setrecursionlimit(10000)

def read_line(f):
    while True:
        s=f.readline().strip()
        if s:
            return s
def read_list(f):
    return [int(x) for x in read_line(f).split()]
def read_tuple(f):
    return tuple(read_list(f))

def load_single_case(f):
    read_line(f)
    return read_list(f),read_list(f)


def load_cases(f):
    n=int(f.readline())
    cases=[]
    for _ in range(n):
        yield load_single_case(f)
    return cases







def solve(case):
    an,bn=case
    an=an[::-1]
    bn=bn[::-1]
    used={}
    pa=0
    prv=None
    for c in bn:
        while c not in (an[pa],prv):
            if used.get(an[pa],0)<=0:
                {{completion}}
            used[an[pa]]-=1
            pa+=1
        if c==an[pa]:
            pa+=1
        else:
            used[prv]=used.get(prv,0)+1
        prv=c
    return True






def outcome_string(outcome):
    return ""YES"" if outcome else ""NO""


def save_outcomes(f, outcomes):
    for n,o in enumerate(outcomes):
        f.write(""{}\n"".format( outcome_string(o) ))
def process(path_in=None, path_out=None):
    if path_out is None and path_in is not None:
        path_out=path_in.rsplit(""."",1)[0]+"".out""
    f_in=open(path_in) if path_in else sys.stdin
    f_out=open(path_out,""w"") if path_out else sys.stdout
    try:
        outcomes=[solve(c) for c in load_cases(f_in)]
        save_outcomes(f_out, outcomes)
    finally:
        if path_in:
            f_in.close()
        if path_out:
            f_out.close()
    

process()",return False,"used[prv]=used.get(prv,0)+1"
"import sys
sys.setrecursionlimit(10000)

def read_line(f):
    while True:
        s=f.readline().strip()
        if s:
            return s
def read_list(f):
    return [int(x) for x in read_line(f).split()]
def read_tuple(f):
    return tuple(read_list(f))

def load_single_case(f):
    read_line(f)
    return read_list(f),read_list(f)


def load_cases(f):
    n=int(f.readline())
    cases=[]
    for _ in range(n):
        yield load_single_case(f)
    return cases







def solve(case):
    an,bn=case
    an=an[::-1]
    bn=bn[::-1]
    used={}
    pa=0
    prv=None
    for c in bn:
        while c not in (an[pa],prv):
            if used.get(an[pa],0)<=0:
                return False
            used[an[pa]]-=1
            pa+=1
        if c==an[pa]:
            pa+=1
        else:
            {{completion}}
        prv=c
    return True






def outcome_string(outcome):
    return ""YES"" if outcome else ""NO""


def save_outcomes(f, outcomes):
    for n,o in enumerate(outcomes):
        f.write(""{}\n"".format( outcome_string(o) ))
def process(path_in=None, path_out=None):
    if path_out is None and path_in is not None:
        path_out=path_in.rsplit(""."",1)[0]+"".out""
    f_in=open(path_in) if path_in else sys.stdin
    f_out=open(path_out,""w"") if path_out else sys.stdout
    try:
        outcomes=[solve(c) for c in load_cases(f_in)]
        save_outcomes(f_out, outcomes)
    finally:
        if path_in:
            f_in.close()
        if path_out:
            f_out.close()
    

process()","used[prv]=used.get(prv,0)+1",return False
"import sys;input=sys.stdin.readline

I=lambda:map(int,input().split())
n, q = I()
s = input()
pre0,pre1 = [0]*n,[0]*n
for i in range(1,n):
  c1,c2=s[i-1],s[i]
  pre0[i],pre1[i] = pre0[i-1],pre1[i-1]
  if c1 == c2 == '0':pre0[i]+=1
  elif c1 == c2 == '1':{{completion}}
for _ in range(q):
  l,r=I()
  print(max(pre0[r-1]-pre0[l-1], pre1[r-1]-pre1[l-1])+1)",pre1[i]+=1,pre1[i] = pre1[i - 1]
"# import io,os
# read = io.BytesIO(os.read(0, os.fstat(0).st_size))
# I = lambda: [*map(int, read.readline().split())]

import sys
I=lambda:[*map(int,sys.stdin.readline().split())]

n, q = I()
s = input()
ones = [0, 0]
zeroes = [0, 0]
for i in range(1, n):
	if s[i] == s[i - 1] == '0':
		zeroes.append(zeroes[-1] + 1)
	else:
		{{completion}}
	if s[i] == s[i - 1] == '1':
		ones.append(ones[-1] + 1)
	else:
		ones.append(ones[-1])
for i in range(q):
	l, r = I()
	o = ones[r] - ones[l]
	z = zeroes[r] - zeroes[l]
	print(max(o, z) + 1)",zeroes.append(zeroes[-1]),"































































































































"
"# import io,os
# read = io.BytesIO(os.read(0, os.fstat(0).st_size))
# I = lambda: [*map(int, read.readline().split())]

import sys
I=lambda:[*map(int,sys.stdin.readline().split())]

n, q = I()
s = input()
ones = [0, 0]
zeroes = [0, 0]
for i in range(1, n):
	if s[i] == s[i - 1] == '0':
		zeroes.append(zeroes[-1] + 1)
	else:
		zeroes.append(zeroes[-1])
	if s[i] == s[i - 1] == '1':
		ones.append(ones[-1] + 1)
	else:
		{{completion}}
for i in range(q):
	l, r = I()
	o = ones[r] - ones[l]
	z = zeroes[r] - zeroes[l]
	print(max(o, z) + 1)",ones.append(ones[-1]),zeroes.append(zeroes[-1])
"# import io,os
# read = io.BytesIO(os.read(0, os.fstat(0).st_size))
# I = lambda: [*map(int, read.readline().split())]

import sys
I=lambda:[*map(int,sys.stdin.readline().split())]

M = 998244353
r, c = I()
rows = []
for i in range(r):
	rows.append([*input()])
if r % 2 == 0 and c % 2 == 0:
	blanks = 0
	for i in range(r):
		blanks += rows[i].count('?')
	print(pow(2, blanks, M))
elif r % 2 + c % 2 == 1:
	if r % 2 == 1:
		nrows = []
		for i in range(c):
			nrows.append([rows[j][i] for j in range(r)])
		rows = nrows
	ones = 1
	zeroes = 1
	for row in rows:
		unk = 0
		xor = 0
		for char in row:
			if char == '?':
				unk += 1
			elif char == '1':
				xor = 1 - xor
		if unk == 0:
			if xor == 1:
				zeroes = 0
			else:
				ones = 0
		else:
			zeroes = zeroes * pow(2, unk - 1, M) % M
			ones = ones * pow(2, unk - 1, M ) % M
	print((ones + zeroes) % M)
else:
	RC = [0] * (r + c)
	edges = [[] for i in range(r + c)]
	for i in range(r):
		for j in range(c):
			char = rows[i][j]
			if char == '?':
				edges[i].append(j + r)
				edges[j + r].append(i)
			elif char == '1':
				RC[i] = 1 - RC[i]
				RC[r + j] = 1 - RC[r + j]
	seen = [0] * (r + c)
	zeroes = []
	ones = []
	for i in range(r + c):
		if not seen[i]:
			component = [i]
			seen[i] = 1
			j = 0
			while j < len(component):
				if len(component) == r + c:
					break
				for v in edges[component[j]]:
					if not seen[v]:
						{{completion}}
				j += 1
			n = len(component)
			m = 0
			x = 0
			for v in component:
				m += len(edges[v])
				x ^= RC[v]
			m //= 2
			if n % 2 == 0:
				if x == 0:
					y = pow(2, m - n + 1, M)
					zeroes.append(y)
					ones.append(y)
				else:
					print(0)
					exit()
			else:
				y = pow(2, m - n + 1, M)
				if x == 0:
					zeroes.append(y)
					ones.append(0)
				else:
					ones.append(y)
					zeroes.append(0)
	zs = 1
	for g in zeroes:
		zs = zs * g % M
	os = 1
	for g in ones:
		os = os * g % M
	print((zs + os) % M)","seen[v] = 1
						component.append(v)","ones.append(y)
					zeroes.append(0)"
"# import io,os
# read = io.BytesIO(os.read(0, os.fstat(0).st_size))
# I = lambda: [*map(int, read.readline().split())]

import sys
I=lambda:[*map(int,sys.stdin.readline().split())]

M = 998244353
r, c = I()
rows = []
for i in range(r):
	rows.append([*input()])
if r % 2 == 0 and c % 2 == 0:
	blanks = 0
	for i in range(r):
		blanks += rows[i].count('?')
	print(pow(2, blanks, M))
elif r % 2 + c % 2 == 1:
	if r % 2 == 1:
		nrows = []
		for i in range(c):
			nrows.append([rows[j][i] for j in range(r)])
		rows = nrows
	ones = 1
	zeroes = 1
	for row in rows:
		unk = 0
		xor = 0
		for char in row:
			if char == '?':
				unk += 1
			elif char == '1':
				xor = 1 - xor
		if unk == 0:
			if xor == 1:
				zeroes = 0
			else:
				ones = 0
		else:
			zeroes = zeroes * pow(2, unk - 1, M) % M
			ones = ones * pow(2, unk - 1, M ) % M
	print((ones + zeroes) % M)
else:
	RC = [0] * (r + c)
	edges = [[] for i in range(r + c)]
	for i in range(r):
		for j in range(c):
			char = rows[i][j]
			if char == '?':
				edges[i].append(j + r)
				edges[j + r].append(i)
			elif char == '1':
				RC[i] = 1 - RC[i]
				RC[r + j] = 1 - RC[r + j]
	seen = [0] * (r + c)
	zeroes = []
	ones = []
	for i in range(r + c):
		if not seen[i]:
			component = [i]
			seen[i] = 1
			j = 0
			while j < len(component):
				if len(component) == r + c:
					break
				for v in edges[component[j]]:
					if not seen[v]:
						seen[v] = 1
						component.append(v)
				j += 1
			n = len(component)
			m = 0
			x = 0
			for v in component:
				m += len(edges[v])
				x ^= RC[v]
			m //= 2
			if n % 2 == 0:
				if x == 0:
					y = pow(2, m - n + 1, M)
					zeroes.append(y)
					ones.append(y)
				else:
					print(0)
					exit()
			else:
				y = pow(2, m - n + 1, M)
				if x == 0:
					zeroes.append(y)
					ones.append(0)
				else:
					{{completion}}
	zs = 1
	for g in zeroes:
		zs = zs * g % M
	os = 1
	for g in ones:
		os = os * g % M
	print((zs + os) % M)","ones.append(y)
					zeroes.append(0)","seen[v] = 1
					component.append(v)"
"for _ in range(int(input())):
    n = int(input())
    a = b = 0
    c = '-'
    for x, y in zip(*[iter(input())]*2):
        if x != y:
            a += 1
        else:
            {{completion}}
    print(a, max(1, b))","b += x != c
            c = x",b+=1
"
inp = [*open(0)]

for s in inp[2::2]:
    s = s.strip()
    res = 0
    mseg = 1
    prebit = None
    for i in range(len(s) // 2):
        if s[2*i] != s[2*i+1]:
            res += 1
        else:
            if prebit is None:
                prebit = s[2*i]
            else:
                {{completion}}

    print(res, mseg)
","mseg += 1 if s[2*i] != prebit else 0
                prebit = s[2*i]",prebit = s[2*i]
"
for _ in range(int(input().strip())):
    n = int(input().strip())
    arr = input()
    ans = 0
    t = []
    for i in range(0, len(arr), 2):
        if arr[i] != arr[i + 1]:
            ans += 1
        else:
            {{completion}}
    seg = 1
    for i in range(0, len(t) - 1):
        if t[i] != t[i + 1]:
            seg += 1
    print(ans, seg)
",t.append(arr[i]),t.append(int(arr[i]))
"import sys

input=sys.stdin.readline

for _ in range(int(input())):
    n=int(input())
    s=input()
    x,y,Lf=0,0,-1
    for i in range(0,n,2):
        if(s[i]!=s[i+1]):
            x+=1
        else:
            if(Lf!=s[i]):
                {{completion}}
            Lf=s[i]
    print(x,max(y,1))",y+=1,y+=1
"for _ in range(int(input())):
    n = int(input())
    l = [[], []]
    for x, y in zip(*[iter(input())]*2):
        {{completion}}
    print(len(l[0]), sum(map(lambda x : x[0] ^ x[1], zip(l[1], l[1][1:]))) + 1)",l[x==y].append(int(x)),"l[0].append(x)
l[1].append(y)"
"def solve(s):
	res = 0
	seg = 0
	prev = -1
	allDiff = True
	for i in range(1,len(s),2):
		if s[i] == s[i-1]:
			allDiff = False
			if prev != s[i]: {{completion}}
			prev = s[i]
		else:
			res += 1
	if allDiff: seg += 1
	print(res,seg)


if __name__ == ""__main__"":
	t = int(input())
	while t:
		n= int(input())
		s = input()
		solve(s)
		t -= 1

",seg += 1,prev = s[i]
"for _ in range(int(input())):
	{{completion}}","n,s=int(input()),input()
	print(sum([1 for i in range(1,n,2) if s[i]!=s[i-1]]))","for _ in range(int(input())):
    n=int(input())
    a=input()
    count=0
    for k in range(n//2):
        if(a[2*k]!=a[2*k+1]):
            count+=1
    print(count)"
"import re
for s in[*open(0)][2::2]:
 i=p=r=0
 for t in re.findall('0+|1+',s):
  i+=1
  if len(t)&1:
   if p:r+=i-p;p=0
   else:{{completion}}
 print(r)",p=i,p+=1
"t=int(input(""""))
for z in range(t):
    n=int(input(""""))
    a=input("""")
    s=[]
    for i in range(0,len(a)-1,2):
        {{completion}}

    b=s.count('10')
    c=s.count('01')
    print(b+c)","ab=a[i]+a[i+1]
        s.append(ab)","s.append('10')
s.append('01')"
"def func(s):
    curr=s[0]
    c=0
    count=0
    for i in s:
        if i==curr:
            c+=1
        elif c%2==0:
            {{completion}}
        else:
            curr=i
            c=2
            count+=1
    return count

for i in range(int(input())):
    n=int(input())
    print(func(input()))
","c=1
            curr=i
            continue",c=2
"def func(s):
    curr=s[0]
    c=0
    count=0
    for i in s:
        if i==curr:
            c+=1
        elif c%2==0:
            c=1
            curr=i
            continue
        else:
            {{completion}}
    return count

for i in range(int(input())):
    n=int(input())
    print(func(input()))
","curr=i
            c=2
            count+=1","c=1
            curr=i
            continue"
"for _ in range(int(input())):
	input()
	inp, count = input(), 0
	for i in range(0, len(inp), 2):
		if (inp[i] != inp[i+1]):
			{{completion}}
	print(count)",count += 1,count+=1
"t = int(input())
for _ in range(t):
    _, s = input(), input()
    res, i, c = 0, 0, 0
    while i < len(s):
        d = s[i]
        while i < len(s) and s[i] == d:
            {{completion}}
        c = c & 1
        res += 1 if c else 0
    print(res)
","c += 1
            i += 1","if(s[i]!=s[i-1]):
    c=1"
"t=int(input())
for i in range (t):
    n=int(input())
    a=input()
    count=0
    for k in range(n//2):
        if(a[2*k]!=a[2*k+1]):
            {{completion}}
    print(count)
",count+=1,count+=1
"from itertools import groupby
t = int(input())

while t:
    t-=1

    n = int(input())
    s = input()
    o = [len("""".join(g))&1 for _,g in groupby(s)]

    l = -1
    res = 0

    for i, o_ in enumerate(o):
        if o_:
            if l == -1:
                l = i
            else:
                {{completion}}
    print(res)","res += i-l
                l = -1","if l!= -1:
        res += 1
        l = -1
        for i in range(n):
            if s[i]!= s[i-1]:
                if l == -1:
                    l = i
                else:
                    res += 1
                    l = -1

    print(res)"
"n=int(input(""""))
t=0
while(t<n):
    t+=1
    length=int(input(""""))
    s=input("""")
    count=0
    for i in range(1, length, 2):
        if s[i]!=s[i-1]:
            {{completion}}
    print(count)
",count+=1,count+=1
"for t in range(int(input())):
    {{completion}}","n = int(input()); a = [*map(int,input().split())]
    print(n+(-a.count(0) or len(set(a))==n))","def solve():
    n=int(input())
    a=[*map(int,input().split())]
    return n-a.count(0)+(0 not in a and len(a)==len(set(a)))"
"for n in [*open(0)][2::2]:
    *a,=map(int,n.split());b=len(a);c=a.count(0)
    while a:
        q=a.pop()
        if a.count(q)>0:
            {{completion}}
    print(b+(a==[])*(c==0)-c)
",break,"n=int(input())
 a=[*map(int,input().split())]
 print(n-a.count(0)+(0 not in a and len(a)==len(set(a))))"
"def solve():
    {{completion}}
T=int(input())
for i in range(T):
    print(solve())","N=int(input())
    A=sorted(list(map(int,input().split())))
    return sum([i>0 for i in A])+all([i>0 for i in A])*all([A[i]<A[i+1] for i in range(N-1)])","































































































































"
"def solve():
    N=int(input())
    A=sorted(list(map(int,input().split())))
    return sum([i>0 for i in A])+all([i>0 for i in A])*all([A[i]<A[i+1] for i in range(N-1)])
T=int(input())
for i in range(T):
    {{completion}}",print(solve()),"































































































































"
"t=int(input())
for _ in range(t):
    n=int(input())
    ar=list(map(int,input().split()))
    z=[0]*110
    for x in range(n):
        z[ar[x]]+=1 
    eq=False
    for x in range(110):
        if z[x]>1:
            {{completion}}
    if z[0]>0:
        print(n-z[0])
    elif eq:
        print(n)
    else:
        print(n+1)",eq=True,"
this is the start of the ground truth
n=int(input())
    a=list(map(int,input().split()))
    z=[0]*110
    for x in range(n):
        z[a[x]]+=1
    if z[0]>0:
        print(n-z[0])
    elif z[0]==0 and z[1]==0:
        print(n+1)
    else:
        print(n+z[0])

"
