eval_prompt,ground_truth,model_output
"import sys
input=sys.stdin.buffer.readline

def rl():
    return list(map(int,input().split()))
def ri():
    return int(input())
def rs():
    return input().decode(""utf-8"")[:-2]
def rm():
    return map(int,input().split())

from math import gcd
def main():
    n=ri()
    a=rl()
    if n==1: return 1
    a.sort()
    g=0
    for i in range(n-1):
        g=gcd(a[i+1]-a[i],g)
    sm1=(a[-1]*n-sum(a))//g
    res=sm1+n
    for i in range(n-2,-1,-1):
        if a[-1]-a[i]!=(n-1-i)*g: {{completion}}
    return res

t=ri()
for i in range(t):
    print(main())","res=min(res,sm1+n-1-i)","ans+=i
            break"
"import sys, math
from collections import deque, defaultdict, Counter
t = int(sys.stdin.readline().strip())
for _ in range(t) : 
    n = int(sys.stdin.readline().strip())
    node = [*map(int, sys.stdin.readline().strip().split())]
    if n == 1 : 
        print(1)
    elif n == 2 : 
        print(3)
    else : 
        node.sort()
        g = node[1] - node[0]
        for i in range(1, n - 1) : 
            g = math.gcd(g, node[i + 1] - node[i])
        k = 0
        for i in range(n) : 
            k += node[-1] - node[i]
        ans = (k + n * g) // g
        M = node[-1]
        x = node[-1]
        while node : 
            if x == node[-1] : 
                node.pop()
                x -= g
            else : 
                {{completion}}
        ans = min(ans, (k + M - x) // g)
        print(ans)",break,"ans += i
            break"
for s in[*open(0)][2::2]:{{completion}},print(len(s.lstrip('B').rstrip('A\n')or'*')-1),"print(max(b-a,0))"
"for i in range(int(input())):
    n=int(input())
    k=input()
    a=k.find(""A"")
    b=k.rfind(""B"")
    if a==-1:
        print(0)
    else:
        {{completion}}","print(max(b-a,0))","print(max(a-b,0))
        continue"
"t = int(input())
for I in range(t):
    n = int(input())
    s = input()
    if 'A' not in s or 'B' not in s:
        {{completion}}
    print(max(s.rfind('B') - s.find('A'), 0))
","print(0)
        continue","print(max(s.rfind('B') - s.find('A'), 0))"
"n=int(input())
arr = list(map(int, input().split()))
a = [0]*n
b = [0]*n
for i in range(1,n):
    {{completion}}
print(min(max(arr[i],a[i],b[i]) for i in range(n)))","a[i] = max(a[i-1], arr[i-1] + n - i)
    b[n-i-1] = max(b[n-i], arr[n-i] + n - i)","a[i]=max(a[i-1],arr[i-1])
b[i]=max(b[i-1],arr[i-1]+i)Replace the ""# TODO: Your code here"" in the code above with the appropriate block. Provide only the replaced block."
"def solve(arr):
    rmax = [0] * (n + 1)
    for i in range(n - 1, -1, -1):
        {{completion}}
    lmax = 0
    ans = float('inf')
    for i in range(n):
        ans = min(ans, max(lmax, arr[i], rmax[i+1]))
        lmax = max(lmax, arr[i] + n - i - 1)
    return ans


n = int(input())
a = [int(s) for s in input().split()]
print(solve(a))
","rmax[i] = max(rmax[i+1], arr[i] + i)","rmax[i] = max(rmax[i+1], arr[i] + n - i - 1)
lmax = max(lmax, arr[i] + n - i - 1)"
"for _ in range(1):
    n = int(input())
    a = [int(x) for x in input().split()]
    start = a.copy()
    mx = a[0]
    for i in range(1, n):
        {{completion}}
    mx = a[n - 1]
    for i in range(n - 2, -1, - 1):
        mx = max(mx, a[i], a[i + 1] + i + 1)
        start[i] = max(start[i], mx)
    print(min(start))
","mx = max(mx, a[i], a[i - 1] + (n - i))
        start[i] = mx","for i in range(1, n):
    a[i] = max(a[i - 1], a[i - 1] + n - i)
print(min(a))"
"import sys
input=sys.stdin.buffer.readline
def rl(): return list(map(int,input().split()))
def ri(): return int(input())
def rs(): return input().decode(""utf-8"")[:-2]
def rm(): return map(int,input().split())

def main():
    n,q=rm()
    b=rl()
    for i in range(q):
        k=ri()
        cur=0
        a=[num for num in b]
        for j in range(60,-1,-1):
            req=0
            tmp=cur+(1<<j)
            for z in range(n):
                req+=max((((tmp|a[z])>>j)<<j)-a[z],0)
            if req<=k:
                cur=tmp
                k-=req
                for z in range(n):
                    {{completion}}
        print(cur)

main()","a[z]+=max((((tmp|a[z])>>j)<<j)-a[z],0)",a[z] = 0
"import sys
import random

input = sys.stdin.readline
rd = random.randint(10 ** 9, 2 * 10 ** 9)

Mod = random.randint(10 ** 16, 2 * 10 ** 18)
ps = 31
Mx = 10 ** 6 + 1
from collections import Counter
c = Counter()
ans = 0
total = 0
n = int(input())
li = [input().strip() for _ in range(n)]
for k in range(n):
    # 正向hash
    s = li[k]
    hash = 0
    for i in range(len(s) - 1, -1, -1):
        {{completion}}

for k in range(n):
    s = li[k]
    hash = 0
    mi = 10 ** 18
    for i in range(len(s)):
        hash = (ps * hash + (ord(s[i]) - 96)) % Mod
        mi = min(mi, c[hash])
        ans += mi

    total += 2 * n * len(s)

print(total - 2 * ans)","hash = (ps * hash + (ord(s[i]) - 96)) % Mod
        c[hash] += 1","hash = (ps * hash + (ord(s[i]) - 96)) % Mod
mi = min(mi, c[hash])
ans += mi"
"test_case = int(input())
answers = []
for test in range(test_case):
    n = int(input())
    array = list(map(int,input().split("" "")))
    total_operation = array.index(min(array))
    after = array[total_operation+1:]
    if after == sorted(after):
        answers.append(total_operation)
    else:
        {{completion}}
for ans in answers:
    print(ans)",answers.append(-1),total_operation = array.index(min(array))
"def solve():
    n = int(input())
    a = [int(x) for x in input().split()]
    fm = 0
    for i in range(n):
        if a[i] < a[fm]:
            {{completion}}
    for i in range(fm + 1, n):
        if a[i] < a[i - 1]:
            print(-1)
            return
    print(fm)
 
 
for _ in range(int(input())):
    solve()",fm = i,"fm=i
            if a[i] < a[fm]:
                fm=i"
"import sys
input=sys.stdin.buffer.readline
def rl(): return list(map(int,input().split()))
def ri(): return int(input())
def rs(): return input().decode(""utf-8"")[:-2]
def rm(): return map(int,input().split())

def main():
    n=ri()
    a=rl()
    mi=10**18
    pos=-1
    for i in range(n):
        if a[i]<mi:
            {{completion}}
    for j in range(pos,n-1):
        if a[j]>a[j+1]: return -1
    return pos

t=ri()
for i in range(t):
    print(main())","pos=i
            mi=a[i]",pos = i
"tc=int(input())
for _ in range(tc):
    n=int(input())
    a=list(map(int,input().split()))
    pos=[0]*(n+1)
    for i in range(n):pos[a[i]]=i
    pref=[a[0]]*n
    for i in range(n-1):pref[i+1]=max(pref[i],a[i+1])
    suf=[n+1]*(n+1)
    for i in range(n-1,-1,-1):suf[i]=min(suf[i+1],a[i])
    base=0
    for i in range(n):base+=suf[i]==a[i] and a[i]==i+1
    if base==n:
        print(n-2)
        continue
    ans=base
    ks={}
    i=0
    while i<n:
        r=pos[suf[i]]
        mn=n+1
        for j in range(r,i-1,-1):
            l=pos[pref[j]]
            if j!=r and j!=l:{{completion}}
            a[l],a[r]=a[r],a[l]
            if a[j]==j+1 and min(mn,a[j],suf[r+1])==a[j]:ks[l*1000000+r]=ks.get(l*1000000+r,0)+1
            a[l],a[r]=a[r],a[l]
        i=r+1
    for k in ks:ans=max(ans,base+ks[k])
    print(ans)
","mn=min(mn,a[j])","print(max(0,n-2))"
"from sys import stdin
input = lambda: stdin.buffer.readline().decode().strip()
from collections import deque


for _ in range(int(input())):
    n = int(input())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))

    def solve(order):
        dq = deque()
        for i in order:
            while dq and dq[-1] <= a[i]: {{completion}}
            while dq and dq[0] > b[i]: dq.popleft()
            dq.append(a[i])
            if dq[0] == b[i]: a[i] = b[i]

    solve(range(n))
    solve(reversed(range(n)))
    print('YES' if a == b else 'NO')",dq.pop(),dq.pop()
"inf = int(1e9)

def Tecy() :
    n = int(input())
    val = list(map(int, input().split())) * 2
    ans = n
    pre = 0
    count = 0
    flag = False
    for i, x in enumerate(val) :
        if x >= pre :
            count += 1
            if count == n :
                {{completion}}
        else :
            count = 1
        pre = x

    pre = inf
    count = 0
    for i, x in enumerate(val) :
        if x <= pre :
            count += 1
            if count == n :
                flag = True
                ans = min(ans, (n * 2 - i - 1) % n + 1)
                ans = min(ans, (i - n + 1) % n + 1)
        else :
            count = 1
        pre = x

    if flag :
        print(ans)
    else :
        print(-1)

T = int(input())
for _ in range(T) :
    Tecy()","flag = True
                ans = min(ans, (n * 2 - i - 1) % n)
                ans = min(ans, (i - n + 1) % n + 2)","ans = min(ans, (n * 2 - i - 1) % n + 1)"
"import sys

input = sys.stdin.readline


# MOD = 10 ** 9 + 7


def solve():
    n = int(input())
    adj = [0] * (n + 1)
    leafs = 0

    for i in range(n - 1):
        start, end = map(int, input().split())
        adj[start] += 1
        adj[end] += 1
    for i in range(n + 1):
        if adj[i] <= 1:
            {{completion}}
    return leafs // 2


for _ in range(int(input())):
    print(solve())
",leafs += 1,leafs += 1
"import sys
 
#input functions
readint = lambda: int(sys.stdin.readline())
readints = lambda: map(int,sys.stdin.readline().split())
readar = lambda: list(map(int,sys.stdin.readline().split()))
flush = lambda: sys.stdout.flush()
readstr = lambda: sys.stdin.readline()

t = readint()
for _ in range(t):
    n =  readint()
    a = [0]*n
    # print(a)
    for i in range(n-1):
        u, v = readints()
        a[u-1] +=1
        a[v-1] +=1
    x = a.count(1)
    if(x % 2==0 ):
        print(x//2)
    else:
        {{completion}}",print(x//2+1),print(x//2 +1)
"import sys
from collections import deque, defaultdict, Counter
t = int(sys.stdin.readline().strip())
for _ in range(t) : 
    n = int(sys.stdin.readline().strip())
    deg = [0 for i in range(n + 1)]
    for i in range(n - 1) : 
        a, b = map(int, sys.stdin.readline().strip().split())
        deg[a] += 1
        deg[b] += 1
    c = 0
    for i in range(1, n + 1) : 
        if deg[i] == 1 : {{completion}}
    print((c - 1) // 2 + 1)",c += 1,c += 1
"import sys
for _ in range(int(input())):
    s = sys.stdin.readline()
    s = s.strip()
    n = len(s)
    ans = 1
    for i in range(n):
        {{completion}}
    print(ans)

","k = int(s[i])+1
        ans*=(k*(k+1))//2",ans *= Counter[int(s[i:i + 3])]
"import sys
input=sys.stdin.readline

Counter = [0] * 100
for i in range(10):
    for j in range(10):
        for k in range(10):
            {{completion}}

t = int(input())
for _ in range(t):
    s = str(int(input()))
    res = 1
    for i in s: res *= Counter[int(i)]
    print(res)
        
",Counter[i + j + k] += 1,"for i in range(10):
    for j in range(10):
        for k in range(10):
            Counter[i+j+k] += 1"
"from collections import defaultdict as dt
import sys
input = sys.stdin.readline
print = sys.stdout.write
dc = dt(int)
for i in range(10) :
    dc[str(i)] = ((i+1)*(i+2))//2
for _ in range(int(input())) :
    s = input().strip()
    ans = 1
    for elem in s :
        {{completion}} 
    print(str(ans)+'\n')",ans *= dc[elem],ans*=dc[elem]
for s in[*open(0)][1:]:{{completion}},"x,y,k=map(int,s.split());print(max(x,y,2*y-x-k))","s+=k
            s+=(z-s)*2"
"for _ in range(int(input())):
    a, b, c = map(int, input().split())
    if b < a:
        print(a)
    else:
        if b - a > c:
            print((b - a - c) * 2 + a + c)
        else:
            {{completion}}
",print(b),print(a + c)
"t=int(input())
for j in range(t):
    s=0
    x,z,k=map(int,input().split())
    if x<z:
        s+=x
        if k>=z-x:
            s+=z-x
        else:
            {{completion}}
    else:
        s+=x
    print(s)","s+=k
            s+=(z-s)*2",print(z)
"import sys
input = sys.stdin.readline
def solve():
    n = int(input())
    ls = list(map(int, input().split()))
    ind = ls.index(0)+1
    ls = ls[ind :] + ls[:ind]
    stack = []
    ans = n 
    res = -1
    for i in ls : 
        cnt  = 1
        while stack and  stack[-1][1] > i :
            {{completion}}
        stack.append((cnt , i ))
        ans += (i * cnt ) 
        res = max(ans , res )
    print(res)
for _ in range(int(input())):
    solve()","x,y = stack.pop()
            cnt += x 
            ans -= (y * x)","cnt , i = stack.pop()
ans -= i * cnt 
cnt , i = stack[-1]
ans += i * cnt 
res = max(ans , res )"
"# author: ankan2526

import sys,math,heapq,bisect,random,itertools
input = sys.stdin.readline
sys.setrecursionlimit(10**5)

ints = lambda : list(map(int,input().split()))
def gprint(ans=''):global t;print(f""Case #{t+1}:"",ans)
p = 10**9+7
inf = 10**20+7
ALPHA = ""ABCDEFGHIJKLMNOPQRSTUVWXYZ""
alpha = ""abcdefghijklmnopqrstuvwxyz""

""""""
""""""

for t in range(int(input())):
    n = int(input())
    a = ints()
    ind = a.index(0)
    a = a[ind:] + a[:ind]
    ind = [0]*n
    b = [0]
    ans = n
    c = n
    for i in range(1, n):
        ind[a[i]] = i
        while a[i] < b[-1]:
            {{completion}}
        c += a[i]*(i-ind[b[-1]])
        ans = max(ans, c)
        b.append(a[i])
    print(ans)","c -= b[-1] * (ind[b[-1]] - ind[b[-2]])
            b.pop()","x,y = stack.pop()
            cnt += x 
            ans -= (y * x)"
"import sys

def inp():
    return sys.stdin.readline()

def LII():
    return [int(x) for x in inp().split()]
    
def II():
    return int(inp())

for _ in range(int(inp())):
    n = II()
    p = LII()
    assert len(p) == n
    j = p.index(0)
    p = p[j + 1 : ] + p[ : j]
    as_ = [n]
    is_ = [0]
    max_cost = cost = n 
    i = 0
    for x in p:
        i += 1
        delta_cost = 0
        removed_i = i
        while len(as_) != 0 and as_[-1] > x:
            {{completion}}
        as_.append(x)
        is_.append(removed_i)
        as_.append(n)
        is_.append(i)
        cost -= delta_cost
        cost += x * (i - removed_i) + n
        max_cost = max(max_cost, cost)
    print(max_cost)","removed_a = as_.pop()
            removed_i_new = is_.pop()
            delta_cost += (removed_i - removed_i_new) * removed_a
            removed_i = removed_i_new","x,y = as_.pop(), is_.pop()
            delta_cost = x * (i - y) + n"
