eval_prompt,ground_truth,model_output
"T=int(input())
from sys import stdin, setrecursionlimit
input = stdin.readline
readline = stdin.readline
import random
from collections import deque
mod=998244353
for t in range(T):
  N=int(input())
  A=list(map(int, input().split()))
  p,q=0,1
  E={}
  for i in range(N+10):
    e=random.randint(1,10**15)
    E[i]=e 
  now=0
  D={};G=[];s=-1
  D[0]=0;d=deque()
  for i in range(2*N):
    a=A[i]
    now^=E[a]
    d.append(a)
    if now not in D:
      D[now]=1
    else:
      if now!=0:
        nowx=now
        F={}
        dd=d.pop();cc=1;ee=1
        F[dd]=1
        while d:
          dd=d.pop()
          ee+=1
          if dd not in F:
            F[dd]=1 
            cc+=1
          else:
            {{completion}}
          if cc==0:
            G.append(ee)
            break
      else:
        now=0
        D={}
        D[0]=0;d=deque()   
        if i-s==2:
          p+=1;q*=2
          q%=mod
        else:
          h=i-s-sum(G)
          p+=1;q*=h 
          G=[]
          d=deque()
          q%=mod
        s=i
  print(p,q)
  ",cc-=1,"count+=1
                j=LAST[S[j]]
                j+=1"
"for _ in range(int(input())):
    n, k = list(map(int, input().split(' ')))
    a = list(map(int, input().split(' ')))
    if a == sorted(a) or k != 1:
        print('YES')
    else:
        {{completion}}
",print('NO'),"print('NO')
                f=1
                break"
"def solve():
    n, k = map(int, input().split())
    numbers = list(map(int, input().split()))
    
    if numbers == sorted(numbers) or k > 1:
        print(""YES"")
    else:
        {{completion}}
    
    
if __name__ == ""__main__"":
    for test in range(int(input())):
        solve()
        ","print(""NO"")",print('NO')
"for t in range(0,int(input())):
    s=input().split()
    n=int(s[0])
    k=int(s[1])
    l=list(map(int,input().split()))
    f=0
    if k==1:
        for i in range(0,len(l)-1):
            if l[i]>l[i+1]:
                {{completion}}
        if f==0 or len(l)==1:
            print('YES')
        
    else:
        print('YES')
    
","print('NO')
                f=1
                break",print('NO')
"for _ in range(int(input())):
    num_employees = int(input())
    employee_skills = list(map(int, input().split()))
    levels, subordinates = [0] * num_employees, [[] for i in range(num_employees + 1)]

    for i in range(2, num_employees + 1):
        subordinates[employee_skills[i - 2]].append(i)

    # (employee, level), starting with employee 1 at level 0
    queue = [(1, 0)]

    while queue:
        current_employee, current_level = queue.pop()
        levels[current_level] += 1

        for subordinate in subordinates[current_employee]:
            {{completion}}

    answer, surplus = 0, 0

    for i in range(num_employees):
        if levels[i] + surplus > 1:
            answer += 1
            surplus += levels[i] - 2

    print(answer + surplus // 2)
","queue.append((subordinate, current_level + 1))","ans += x - 1
            carry -= x - 1
            x = 1"
"from sys import stdin, stdout
from collections import deque

t = int(stdin.readline())

for _ in range(t):
    n = int(stdin.readline())
    parent = [int(x)-1 for x in stdin.readline().split()]
    children = {i:[] for i in range(n)}

    for u in range(n-1):
        children[parent[u]].append(u+1)

    queue = deque()
    queue.append(0)
    depth = [0]*n
    max_depth = 0

    while len(queue) > 0:
        v = queue.popleft()
        for w in children[v]:
            queue.append(w)
            depth[w] = depth[v] + 1
            max_depth = max(max_depth, depth[w])

    count = [0]*(max_depth+1)
    for i in range(n):
        count[depth[i]] += 1

    answer = 0
    left_pointer = max_depth
    for pointer in range(max_depth,0,-1):
        if count[pointer] > 1:
            answer += count[pointer]// 2
            count[pointer] = count[pointer] % 2

        if count[pointer] == 1:
            left_pointer = min(left_pointer, pointer-1)

            while left_pointer > 0 and count[left_pointer] == 1:
                {{completion}}

            if left_pointer == 0:
                break

            answer += 1
            count[left_pointer] -= 1
            count[pointer] -= 1

    stdout.write(str(answer)+'\n')
",left_pointer -= 1,"ans += x - 1
            carry -= x - 1
            x = 1"
"import sys
input = sys.stdin.readline

def solve():
    n = int(input())
    par = [int(x) - 1 for x in input().split()]
    children = [[] for _ in range(n)]
    
    for i, p in enumerate(par, start=1):
        children[p].append(i)

    cnt = [0] * n
    stack = [(0, 0)]
    while stack:
        u, l = stack.pop()
        cnt[l] += 1
        for v in children[u]:
            stack.append((v, l + 1))

    ans = 0
    carry = 0
    for l in range(n - 1, -1, -1):
        if cnt[l] <= 1:
            carry += cnt[l]
            continue
        
        x = cnt[l]
        if x - 1 >= carry:
            ans += carry
            x -= carry
            carry = 0
        else:
            {{completion}}
        
        ans += x // 2
        carry += x % 2

    return ans


T = int(input())
out = [solve() for _ in range(T)]
print(""\n"".join(map(str, out)))","ans += x - 1
            carry -= x - 1
            x = 1","stack.append((u, l + 1))"
"for _ in range(int(input())):
    {{completion}}","n,s=int(input()),input()
    print(""YES"" if s.count('0') else ""NO"")","print(""YES"",'\n')"
"t=int(input())
while(t>0):
    n=int(input())
    s=input()
    if s=='1'*n:
        print(""NO"",'\n')
    else:
        {{completion}}
    t=t-1","print(""YES"",'\n')","<|/ q dscore=0 |>
<| c |>
Please read [ask] and [edit] your question to include a [mcve]. Show us what you've tried so far.
<|/ c |>
<| c |>
Please read [ask] and [edit] your question to include a [mcve]. Show us what you've tried so far.
<|/ c |>
<| c |>
I added the code I tried
<|/ c |>
<| c |>
Please read [ask] and [edit] your question to include a [mcve]. Show us what you've tried so far"
"def run_case():
    n = int(input())
    s = input()
    z = 0
    for i in range(n):
        z += (s[i] == '0')
    if z:
        print(""YES"")
    else:
        {{completion}}

tests = int(input())
while tests > 0:
    run_case()
    tests -= 1

","print(""NO"")","print(""YES"",'\n')"
"for s in[*open(0)][1:]:{{completion}}
","print(max(s.split(),key=int))","print(max(map(int, s.split())))"
"for i in [*open(0)][1:]:
    {{completion}}
","print(max(map(int, i.split())))","print(max(map(int, i.split())))"
"for i in[*open(0)][1:]:
    {{completion}}","print(max(i.split(),key=int))","print(max(map(int, i.split())))"
"for _ in range(int(input())):
    a, b = map(int, input().split())

    
    xk, yk = map(int, input().split())
    xq, yq = map(int, input().split())
    attacking_position = [(a,b),(a,-b),(-a,b),(-a,-b),(b,a),(b,-a),(-b,a),(-b,-a)]

    K = set()
    Q = set()

    for x,y in attacking_position:
        {{completion}}
    print(len(K.intersection(Q)))   
    
   
    
     ","K.add((xk+x, yk+y))    
        Q.add((xq+x, yq+y))",count+=1
"test=int(input())
for _ in range(test):
        a, b = map(int, input().rstrip().split())
        c, d = map(int, input().rstrip().split())
        e, f = map(int, input().rstrip().split())
        l1=[]
        l2=[]
        count=0

        l1.extend(((c + a, d + b), (c + b, d + a),(c - a, d - b), (c - b, d - a),(c - a, d + b), (c - b, d + a),(c + a, d - b), (c + b, d - a)))
        l2.extend(((e - a, f - b), (e - b, f - a),(e + a, f + b), (e + b, f + a),(e + a, f - b), (e + b, f - a),(e - a, f + b), (e - b, f + a)))
        for i in (set(l1)):
            for j in (set(l2)):
                if i==j:
                    {{completion}}
        print(count)
",count+=1,"test=int(input())
for _ in range(test):
        a, b = map(int, input().rstrip().split())
        c, d = map(int, input().rstrip().split())
        e, f = map(int, input().rstrip().split())
        l1=[]
        l2=[]
        count=0

        l1.extend(((c + a, d + b), (c + b, d + a),(c - a, d - b), (c - b, d - a),(c - a, d + b), (c - b, d + a),(c + a, d - b), (c + b, d - a)))
        l2.extend(((e - a, f - b), (e - b, f - a),(e"
"
t=int(input())

def solve(a,b,k1,k2,q1,q2):
    k=set()
    q=set()
    x=[-1,1,-1,1]
    y=[-1,-1,1,1]
    for i in range(4):
        k.add((k1 + a * x[i], k2 + b * y[i]))
        k.add((k1 + b * x[i], k2 + a * y[i]))
        q.add((q1 + a * x[i], q2 + b * y[i]))
        q.add((q1 + b * x[i], q2 + a * y[i]))
    res=0
    for i in k:
        if i in q:
            {{completion}}
    return res
for i in range(t):
    a,b=map(int,input().split())
    k1,k2=map(int,input().split())
    q1,q2=map(int,input().split())
    print(solve(a,b,k1,k2,q1,q2))",res+=1,"K.add((xk+x, yk+y))    
        Q.add((xq+x, yq+y))"
"for s in[*open(0)][2::2]:
 *a,=s[:-1];b=[];c=m='';i=len(a)
 while i:
  i-=1
  if a[i]>=m:{{completion}}
 for x in c:a[b.pop()]=x
 print((len(c.strip(c[-1])),-1)[a>sorted(a)])","m=a[i];b+=i,;c+=a[i]",c|={x};r+=len(c)
"M=998244353;P=pow;n,p,k=map(int,input().split());a=[1];m=P(p,n,M);i=1;R=1;g=1
for r in range(k):
    {{completion}}
print("" "".join(map(str, a)))
","i=(i*(m-R))%M
    R=(R*p)%M
    g=(g*P(p,r,M)*(R-1))%M
    a.append((i*i*P(g,-1,M))%M if g else 0)","i=(i*(m-R))%M
    R=(R*p)%M
    g=(g*P(p,r,M)*(R-1))%M
    a.append((i*i*P(g,-1,M))%M if g else 0)"
"M=998244353;P=pow;n,p,k=map(int,input().split());a=[1];m=P(p,n,M);i=1;R=1;g=1
for r in range(k):
    {{completion}}
print("" "".join(map(str, a)))","i=(i*(m-R))%M
    R=(R*p)%M
    g=(g*P(p,r,M)*(R-1))%M
    a.append((i*i*P(g,-1,M))%M if g else 0)","i=(i*(m-R))%M
    R=(R*p)%M
    g=(g*P(p,r,M)*(R-1))%M
    a.append((i*i*P(g,-1,M))%M if g else 0)"
"
for s in[*open(0)][2::2]:{{completion}}","print((s.count('.'),2)['...'in s])","print((s.count('.'),2)['...'in s])"
"for _ in range(int(input())):
    n=int(input())
    s=input()
    if(""..."" in s):
        print(2)
    else:
        {{completion}}","print(s.count("".""))","<|/ q tags=python,python-3.x |>
<| c |>
Please don't post images of code. Post the code as text in your question.
<|/ c |>
<| c |>
Please read [ask] and [mcve]. Your code is not minimal, complete or verifiable. How do you expect anyone to help you without knowing what your code is supposed to do? Please read [ask] and [edit] your question accordingly.
<|/ c |>
<| c |>
Please read [Why is “Can someone help me?” not an actual question?](https://meta.stackoverflow.com/questions/284236/why-"
for p in[*open(0)][2::2]:{{completion}},"print((p.count('.'),2)['...'in p])","print((p.count('.'),2)['...'in p])"
"M=998244353;P=pow;n,p,k=map(int,input().split());a=[1];m=P(p,n,M);i=1;R=1;g=1
for r in range(k):
    {{completion}}
print("" "".join(map(str, a)))
","i=(i*(m-R))%M
    R=(R*p)%M
    g=(g*P(p,r,M)*(R-1))%M
    a.append((i*i*P(g,-1,M))%M if g else 0)","i=(i*(m-R))%M
    R=(R*p)%M
    g=(g*P(p,r,M)*(R-1))%M
    a.append((i*i*P(g,-1,M))%M if g else 0)"
"n,p,k = list(map(int, input().split()))
m=998244353
def f(x,y):
    return pow(x,y,m)

pn = f(p,n)
pe = [1]
for i in range(k):
    pe.append(pe[i]*p%m)
pi=f(p,-1)
pei=[1]
for i in range(k):
    pei.append(pei[i]*pi%m)
    
num=1
den=1
ans=[1]
for r in range(1,k+1):
    num *= (pn-pe[r-1])**2
    num %= m
    if r>n or num==0: {{completion}}
    den *= f(pe[r]-1,-1)
    den %= m
    den *= pei[r-1]
    den %= m
    ans.append(num*den%m)

while len(ans)<k+1: ans.append(0)
print(*ans)
    ",break,"num=1
den=1
ans=[1]
for r in range(1,k+1):
    num *= (pn-pe[r-1])**2
    num %= m
    if r>n or num==0: # TODO: Your code here
    den *= f(pe[r]-1,-1)
    den %= m
    den *= pei[r-1]
    den %= m
    ans.append(num*den%m)"
"import math
from sys import stdin
input=lambda:stdin.readline().strip()
T=int(input())
V=[""a"",""e""]
C=[""b"",""c"",""d""]
while T:
    n=int(input())
    A=[]
    B=[]
    ALL=[]
    for i in range(n):
        a,b=map(int,input().split())
        A.append(a)
        B.append(b)
    temp=A[::]
    temp.sort()
    index=1
    dic=dict()
    for i in temp:
        dic[i]=index
        index+=1
    for i in range(n):
        ALL.append((dic[A[i]],B[i]))
    ALL.sort(key=lambda x:x[1])
    # print(ALL)
    SUM=[0]*(n+1)
    def low_bit(x):
        return x&(-x)
    def add(index):
        while index<n+1:
            {{completion}}
    def get(index):
        ret=0
        while index>0:
            ret+=SUM[index]
            index-=low_bit(index)
        return ret
    ret=0
    # print(ALL)
    for a,b in ALL:
        ret+=get(n)-get(a)
        add(a)
    print(ret)
    # print(ALL)
    # S=SortedList()
    T-=1","SUM[index]+=1
            index+=low_bit(index)","<|/ q tags=python,algorithm |>
<| c |>
Please don't post images of text. Post the text itself.
<|/ c |>
<| c |>
Please read [ask] and [mcve]. Your code is not minimal, complete, verifiable, and runnable. For example, `input=lambda:stdin.readline().strip()` does not work, since `stdin` is not defined. Please provide a [mcve].
<|/ c |>
<| c |>
Please don't post images of text. Post the text itself.
<|/ c |>
<| c |>
Please read [ask] and [mcve]"
